MonthNum,Year,Quantity,Discount Percentage,Marketing Spend (USD),Actual,Predicted
11,2022,8,0,99,4236.08,3680.58671741905
3,2023,8,0,0,4236.08,3715.3791587519954
5,2023,8,0,0,4236.08,3704.29170708092
9,2022,6,10,44,4251.53,2471.7471943087003
5,2023,6,0,41,4265.94,2751.8607257798867
2,2022,6,0,0,4265.94,2790.9200399647307
9,2022,6,0,116,4265.94,2741.449605730835
9,2023,6,0,0,4265.94,2733.4551197548935
11,2022,6,0,0,4265.94,2741.026507444898
4,2023,6,0,0,4265.94,2761.173748932575
6,2022,6,0,0,4265.94,2768.745136622587
6,2022,6,0,107,4265.94,2758.9081899656085
1,2022,6,0,120,4265.94,2785.43167609151
4,2023,6,0,152,4265.94,2747.1997686348113
4,2022,6,0,0,4265.94,2779.832588293655
3,2023,6,0,147,4265.94,2753.2031648748816
1,2022,5,10,0,4272.3,2045.8112585609342
12,2022,5,10,177,4272.3,1968.5579420496142
3,2023,5,10,143,4272.3,2002.9183939591749
3,2022,7,0,0,4280.29,3259.707156121134
3,2023,7,0,0,4280.29,3241.048316760054
2,2023,7,0,183,4280.29,3229.7681057897353
4,2022,7,0,0,4280.29,3254.1634302855964
7,2023,7,0,0,4280.29,3218.8734134179103
4,2023,7,0,34,4280.29,3232.378832173701
2,2023,7,0,61,4280.29,3240.984063660304
6,2022,7,0,121,4280.29,3231.9519548248645
12,2023,5,10,179,4280.45,1949.7152345267168
8,2022,5,10,0,4280.45,2007.005177712177
8,2022,9,10,60,4289.03,3898.812500825552
5,2023,9,20,0,4294.73,3625.9792185780752
6,2022,7,0,0,4310.11,3243.075978614528
7,2023,7,0,0,4310.11,3218.8734134179103
4,2022,7,0,57,4310.11,3248.923187673936
12,2022,7,0,165,4310.11,3194.6445002517576
5,2022,7,0,183,4310.11,3231.795767644202
4,2022,7,0,0,4310.11,3254.1634302855964
3,2023,7,0,0,4310.11,3241.048316760054
8,2022,7,0,0,4310.11,3231.9885269434526
8,2023,7,0,0,4310.11,3213.3296875823726
1,2022,7,0,175,4310.11,3254.7061436336007
8,2022,7,0,14,4310.11,3230.7014498107674
1,2023,7,0,0,4310.11,3252.1357684311297
10,2023,7,0,0,4310.11,3202.242235911297
4,2023,7,0,0,4310.11,3235.5045909245164
11,2023,7,0,0,4310.11,3196.6985100757593
11,2022,5,0,0,4337.55,2266.6956654529567
3,2022,5,0,0,4337.55,2311.045472137259
1,2023,5,0,0,4337.55,2303.474084447247
10,2023,5,0,0,4337.55,2253.5805519274145
9,2023,5,0,60,4337.55,2253.6082329085693
2,2022,5,0,155,4337.55,2302.339415432303
12,2023,5,0,0,4337.55,2242.493100256346
12,2022,5,0,10,4337.55,2260.232598808361
10,2022,5,0,0,4337.55,2272.2393912884945
8,2022,5,0,20,4337.55,2281.48816134144
3,2022,5,0,173,4337.55,2295.14087614046
3,2022,5,0,136,4337.55,2298.5424371339977
9,2023,5,0,0,4337.55,2259.1242777629523
4,2022,5,0,124,4337.55,2294.101920269335
2,2023,5,0,0,4337.55,2297.9303586117094
7,2023,8,10,0,4339.22,3416.8825901624587
10,2023,12,5,110,4341.01,5425.622864347602
11,2023,14,0,109,4356.8,6506.993589200549
7,2022,14,0,143,4356.8,6544.701573152961
6,2022,5,10,15,4365.95,2016.713618169655
10,2022,7,15,20,4371.29,2804.5798957831576
10,2022,10,0,128,4376.3,4632.12603889218
1,2023,10,0,0,4376.3,4675.128294406946
2,2023,10,0,0,4376.3,4669.584568571416
6,2022,9,20,0,4402.58,3639.0943321036175
9,2022,6,0,185,4408.02,2735.1061541482995
3,2022,6,0,0,4408.02,2785.376314129193
5,2023,6,0,194,4408.02,2737.794811401218
7,2022,6,0,94,4408.02,2754.559607181851
2,2022,6,0,3,4408.02,2790.6442377220083
11,2023,6,0,0,4408.02,2722.367668083818
9,2022,6,0,0,4408.02,2752.1139591159736
5,2023,6,0,29,4408.02,2752.963934750762
5,2022,10,15,0,4412.26,4257.129732554793
1,2022,6,15,68,4424.3,2375.7297504275484
3,2023,6,15,199,4424.3,2333.940094796664
11,2023,8,10,0,4433.26,3394.7076868203076
4,2023,9,5,3,4438.22,4045.72964004198
2,2023,9,5,0,4438.22,4057.092893955778
8,2022,9,5,177,4438.22,4026.2170459832123
8,2023,10,0,184,4457.5,4619.40634267142
12,2022,10,0,0,4457.5,4632.806149577125
10,2023,10,0,150,4457.5,4611.444649751167
10,2023,10,0,0,4457.5,4625.234761887121
9,2023,10,0,48,4457.5,4626.3656518391435
12,2023,10,0,0,4457.5,4614.147310216045
12,2022,10,0,0,4457.5,4632.806149577125
12,2022,10,0,48,4457.5,4628.3933136936175
10,2023,10,0,73,4457.5,4618.523573980958
10,2023,10,0,0,4457.5,4625.234761887121
12,2022,25,0,122,4470.5,11736.552821585654
8,2023,12,0,103,4472.4,5575.514687208717
10,2022,12,0,0,4472.4,5592.555285232076
5,2023,12,0,0,4472.4,5601.615075048681
6,2023,15,0,0,4474.8,7019.063875188964
9,2022,7,10,0,4479.24,2950.123135860522
9,2023,6,5,163,4487.72,2580.309031943463
11,2023,15,0,0,4488.3,6991.345246011282
7,2023,15,0,0,4488.3,7013.520149353426
12,2023,15,0,33,4488.3,6982.767695505834
3,2022,5,5,0,4509.65,2172.884639513555
12,2023,5,5,19,4509.65,2102.585520095432
12,2022,5,5,68,4518.25,2116.739589492099
2,2022,5,5,0,4518.25,2178.428365349093
3,2023,7,20,130,4537.74,2676.4535557474446
7,2023,12,15,28,4546.65,5173.470971241142
3,2022,6,20,12,4557.12,2231.629774663532
9,2022,6,20,0,4565.81,2199.4706286211876
8,2022,12,0,0,4569.48,5603.642736903152
8,2022,7,5,0,4571.14,3093.827694319756
4,2023,5,5,0,4588.4,2148.6820743169446
11,2023,5,5,143,4608.5,2096.7294198985765
2,2022,5,5,0,4608.5,2178.428365349093
4,2022,5,5,181,4608.5,2150.700845033978
1,2022,9,15,138,4610.43,3792.2868907399316
10,2022,10,0,24,4615.1,4641.687183306443
10,2023,10,0,73,4615.1,4618.523573980958
7,2022,6,5,58,4618.77,2619.708401470787
2,2023,6,5,0,4618.77,2634.100367979954
5,2023,6,20,34,4636.7,2199.8609338514434
2,2023,6,20,126,4657.01,2208.0341759146686
7,2022,6,20,128,4657.01,2198.7905179362497
8,2023,6,20,46,4657.01,2182.126547373955
4,2022,6,20,141,4657.01,2214.2265523910755
12,2023,15,0,0,4668.0,6985.801520175744
5,2022,7,20,196,4671.07,2677.9572940976286
8,2022,9,0,0,4671.81,4180.650210927328
4,2022,9,0,0,4671.81,4202.825114269479
6,2023,9,0,0,4671.81,4173.078823237323
4,2022,9,0,0,4671.81,4202.825114269479
4,2022,9,0,0,4671.81,4202.825114269479
4,2023,9,0,0,4671.81,4184.166274908399
5,2023,9,0,0,4671.81,4178.622549072861
10,2022,9,0,0,4671.81,4169.56275925626
4,2023,9,0,148,4671.81,4170.560030934263
4,2023,9,0,152,4671.81,4170.192294610635
9,2022,9,15,65,4677.75,3754.648271961785
6,2023,9,15,0,4677.75,3758.596325366234
4,2022,7,15,0,4684.55,2839.680932414507
4,2022,7,15,0,4684.55,2839.680932414507
2,2022,6,10,79,4684.55,2507.335582325737
1,2022,7,15,0,4684.55,2856.3121099211203
5,2022,9,15,99,4710.33,3773.697416553121
7,2022,6,0,0,4723.92,2763.201410787049
4,2022,6,0,0,4723.92,2779.832588293655
11,2023,6,0,99,4723.92,2713.2661940740873
9,2023,6,0,0,4723.92,2733.4551197548935
11,2023,6,0,0,4723.92,2722.367668083818
3,2022,6,0,0,4723.92,2785.376314129193
7,2023,6,0,82,4723.92,2737.003976791646
9,2023,6,0,106,4723.92,2723.71010717882
9,2023,6,0,136,4723.92,2720.9520847516324
5,2023,6,0,0,4723.92,2755.6300230970446
8,2022,6,0,28,4723.92,2755.0835306861336
10,2023,6,0,0,4723.92,2727.9113939193558
2,2022,6,0,0,4723.92,2790.9200399647307
7,2023,6,0,89,4723.92,2736.3604382253034
5,2023,6,0,147,4723.92,2742.1157132038134
11,2022,12,10,119,4726.4,5299.749738521292
7,2022,12,10,0,4726.4,5332.8647974912965
9,2022,5,0,0,4747.0,2277.7831171240323
11,2022,5,0,77,4747.0,2259.616741223166
3,2023,5,0,0,4747.0,2292.3866327761716
7,2023,5,0,0,4747.0,2270.211729434028
11,2023,5,0,133,4747.0,2235.8095933313307
8,2022,5,0,0,4747.0,2283.32684295957
1,2023,5,0,0,4747.0,2303.474084447247
1,2023,5,0,0,4747.0,2303.474084447247
1,2022,5,0,0,4747.0,2322.132923808327
7,2023,5,0,0,4747.0,2270.211729434028
4,2023,5,0,77,4747.0,2279.7639827108505
9,2022,5,0,136,4747.0,2265.280082120771
12,2023,5,0,3,4747.0,2242.217298013624
3,2023,5,0,0,4747.0,2292.3866327761716
11,2023,5,0,154,4747.0,2233.878977632303
11,2022,5,0,40,4747.0,2263.018302216704
7,2022,6,5,49,4754.48,2620.53580819894
3,2022,5,0,193,4756.05,2293.3021945223372
10,2022,5,0,0,4756.05,2272.2393912884945
1,2023,5,0,0,4756.05,2303.474084447247
10,2022,5,0,105,4756.05,2262.586312793326
12,2022,5,0,181,4756.05,2244.5118709733797
11,2022,5,0,0,4756.05,2266.6956654529567
5,2022,5,0,0,4756.05,2299.9580204661834
4,2022,5,0,30,4756.05,2302.7437238745333
3,2023,5,0,184,4756.05,2275.4707618894026
8,2023,5,0,35,4756.05,2261.4503107667697
1,2022,5,0,182,4756.05,2305.4009210833756
12,2023,5,0,0,4756.05,2242.493100256346
12,2023,5,0,0,4756.05,2242.493100256346
11,2022,5,0,0,4756.05,2266.6956654529567
11,2022,5,0,177,4756.05,2250.4233331325377
1,2022,5,0,0,4756.05,2322.132923808327
10,2023,5,0,0,4756.05,2253.5805519274145
8,2023,5,0,14,4756.05,2263.380926465805
11,2022,5,0,0,4756.05,2266.6956654529567
7,2022,9,0,56,4765.59,4181.04562823211
4,2023,9,0,149,4765.59,4170.468096853358
9,2022,9,0,73,4765.59,4168.395297185634
8,2022,9,0,160,4765.59,4165.940757982316
4,2023,9,0,0,4765.59,4184.166274908399
7,2022,9,0,0,4765.59,4186.193936762866
9,2023,9,0,96,4765.59,4147.621973963702
11,2023,9,0,0,4765.59,4145.360194059642
11,2022,9,0,0,4765.59,4164.019033420722
7,2023,9,0,65,4765.59,4161.55938214287
10,2022,9,0,0,4765.59,4169.56275925626
1,2023,9,0,0,4765.59,4200.797452415012
8,2023,9,0,108,4765.59,4152.062490828364
7,2023,9,0,127,4765.59,4155.859469126677
6,2023,9,0,0,4765.59,4173.078823237323
2,2022,9,0,0,4765.59,4213.9125659405545
11,2022,9,0,0,4765.59,4164.019033420722
9,2023,10,20,0,4771.92,4078.1351572278654
4,2022,8,0,0,4771.92,3728.4942722775377
3,2022,8,0,0,4771.92,3734.0379981130754
1,2023,8,0,0,4771.92,3726.466610423071
6,2022,8,0,0,4771.92,3717.406820606462
11,2022,16,0,123,4787.52,7473.027035412819
2,2023,7,0,1,4811.73,3246.500108514687
12,2022,7,0,176,4811.73,3193.6332253617875
4,2023,7,0,137,4811.73,3222.90962184035
5,2023,7,0,0,4811.73,3229.9608650889786
11,2022,7,0,0,4811.73,3215.3573494368393
2,2023,7,0,0,4811.73,3246.592042595592
4,2023,7,0,30,4811.73,3232.7465684973286
4,2023,7,0,135,4811.73,3223.0934900021603
9,2022,7,0,0,4811.73,3226.444801107915
5,2023,7,0,44,4811.73,3225.9157655290983
5,2022,7,0,32,4811.73,3245.6778138610534
7,2022,7,0,0,4811.73,3237.5322527789904
2,2023,7,0,43,4811.73,3242.6388771166166
10,2022,7,0,0,4811.73,3220.901075272377
6,2023,7,0,137,4811.73,3211.822170169282
8,2023,7,0,0,4811.73,3213.3296875823726
5,2022,7,0,0,4811.73,3248.6197044500586
3,2022,8,0,0,4821.36,3734.0379981130754
2,2022,8,0,0,4821.36,3739.581723948613
10,2022,8,0,35,4821.36,3692.014224432598
8,2023,8,0,0,4821.36,3687.660529574314
12,2023,8,0,85,4821.36,3657.6712293551245
9,2022,8,0,70,4821.36,3694.3402574364154
1,2023,8,0,0,4821.36,3726.466610423071
2,2022,8,0,39,4821.36,3735.9962947932654
1,2023,5,0,0,4829.9,2303.474084447247
2,2023,5,0,194,4829.9,2280.0951469158827
3,2023,5,0,0,4829.9,2292.3866327761716
8,2023,5,0,0,4829.9,2264.66800359849
6,2022,5,0,144,4829.9,2281.1757869801295
4,2023,5,0,168,4829.9,2271.3979813483747
6,2023,5,0,19,4829.9,2274.008707732348
5,2023,5,0,52,4829.9,2276.5186088979754
6,2022,5,0,51,4829.9,2289.7256565044227
5,2023,5,0,0,4829.9,2281.2991811051033
6,2022,5,0,0,4829.9,2294.4142946306456
4,2023,5,0,186,4829.9,2269.743167892062
6,2022,8,0,0,4840.8,3717.406820606462
2,2023,8,0,0,4840.8,3720.922884587533
5,2023,8,0,94,4840.8,3695.6499034757217
12,2022,8,0,8,4840.8,3683.408992945995
2,2023,8,0,0,4840.8,3720.922884587533
4,2023,13,0,0,4845.1,6081.48964287616
10,2022,13,0,52,4845.1,6062.105555016889
2,2023,5,0,55,4851.05,2292.873984161859
6,2022,5,0,0,4851.05,2294.4142946306456
9,2023,5,0,0,4851.05,2259.1242777629523
1,2022,5,0,0,4851.05,2322.132923808327
9,2023,5,0,96,4851.05,2250.298605995944
4,2023,5,0,0,4851.05,2286.842906940641
5,2023,5,0,0,4851.05,2281.2991811051033
4,2023,5,0,0,4851.05,2286.842906940641
4,2023,5,0,0,4851.05,2286.842906940641
12,2022,5,0,0,4851.05,2261.1519396174263
10,2022,5,0,0,4851.05,2272.2393912884945
1,2022,6,15,161,4851.17,2367.1798809032553
9,2023,6,15,51,4851.17,2314.283983757581
8,2023,6,15,0,4851.17,2324.516347719342
12,2022,7,20,40,4858.06,2653.4929298702627
7,2023,7,20,0,4858.06,2666.2300829231244
1,2023,6,0,0,4861.86,2777.8049264391884
4,2023,6,0,0,4861.86,2761.173748932575
6,2022,6,0,171,4861.86,2753.0244087876054
8,2023,6,0,0,4861.86,2738.9988455904313
2,2023,6,0,0,4861.86,2772.2612006036507
8,2022,6,0,8,4861.86,2756.9222123042637
6,2022,6,0,0,4861.86,2768.745136622587
10,2023,6,0,28,4861.86,2725.337239653978
10,2023,6,0,125,4861.86,2716.4196338060647
1,2023,6,0,0,4861.86,2777.8049264391884
1,2022,6,0,126,4861.86,2784.8800716060723
8,2023,6,0,186,4861.86,2721.8991065418522
2,2022,6,0,0,4861.86,2790.9200399647307
3,2023,6,0,0,4861.86,2766.717474768113
3,2023,6,0,137,4861.86,2754.1225056839467
8,2022,6,0,141,4861.86,2744.6949795437176
6,2022,6,0,0,4861.86,2768.745136622587
6,2022,6,0,0,4861.86,2768.745136622587
2,2023,6,0,0,4861.86,2772.2612006036507
4,2023,7,5,0,4885.56,3097.34375830082
2,2023,8,0,0,4891.76,3720.922884587533
12,2022,8,0,0,4891.76,3684.144465593243
10,2022,8,0,115,4925.84,3684.6594979600923
11,2023,8,0,44,4925.84,3666.98425250782
3,2022,6,15,190,4926.5,2353.426340885897
5,2023,10,5,0,4931.35,4514.792558441106
4,2023,9,20,0,4949.21,3631.522944413613
6,2022,9,20,118,4949.21,3628.246110556669
6,2022,9,10,0,4952.91,3915.4159973510104
7,2023,7,10,0,4960.12,2942.5517481705174
4,2023,7,10,1,4960.12,2959.0909915962184
12,2023,7,15,0,4963.01,2776.672286369132
6,2023,7,15,97,4963.01,2801.0170355344453
11,2022,7,0,96,4976.93,3206.531677669831
3,2023,7,0,0,4976.93,3241.048316760054
7,2023,7,0,185,4976.93,3201.8656084502363
2,2023,7,0,162,4976.93,3231.698721488763
9,2023,7,0,0,4976.93,3207.785961746835
3,2022,7,0,0,4976.93,3259.707156121134
3,2022,7,0,119,4976.93,3248.7670004932806
12,2022,7,0,163,4976.93,3194.8283684135677
5,2023,7,0,0,4976.93,3229.9608650889786
4,2022,7,0,129,4976.93,3242.303933848678
5,2023,7,0,0,4976.93,3229.9608650889786
2,2022,7,0,0,4976.93,3265.250881956672
3,2022,7,0,0,4976.93,3259.707156121134
1,2023,7,0,159,4976.93,3237.5182495670233
11,2022,7,0,0,4976.93,3215.3573494368393
5,2023,7,0,0,4976.93,3229.9608650889786
7,2022,7,0,56,4976.93,3232.383944248235
10,2023,16,0,34,4979.2,7468.094055087942
11,2023,16,0,14,4979.2,7464.389010870531
6,2022,12,20,0,4983.26,5062.086858079441
7,2023,12,10,0,4984.31,5314.2059581302165
4,2022,9,10,31,4987.41,3923.653492513986
5,2023,9,10,147,4987.41,3888.786573932237
5,2022,8,15,0,4995.76,3308.4680485709105
3,2023,8,15,11,4995.76,3299.885385990936
10,2022,8,15,0,4995.76,3280.749419393229
1,2023,6,0,0,5004.72,2777.8049264391884
4,2022,6,0,0,5004.72,2779.832588293655
4,2023,6,0,0,5004.72,2761.173748932575
8,2022,6,0,94,5004.72,2749.015881346313
4,2023,6,0,35,5004.72,2757.9560561008548
7,2022,6,0,0,5004.72,2763.201410787049
7,2022,6,0,0,5004.72,2763.201410787049
4,2022,6,0,150,5004.72,2766.0424761577015
3,2022,6,0,0,5004.72,2785.376314129193
3,2023,6,0,0,5004.72,2766.717474768113
4,2023,6,0,0,5004.72,2761.173748932575
9,2023,6,0,0,5004.72,2733.4551197548935
1,2023,6,0,9,5004.72,2776.9775197110284
7,2023,6,0,73,5004.72,2737.831383519806
4,2022,8,20,67,5038.85,3169.691358362026
12,2022,10,15,0,5070.16,4218.323651706036
6,2023,11,0,106,5076.61,5111.995494645133
12,2023,17,0,0,5086.74,7934.463204159623
11,2022,17,0,0,5086.74,7958.665769356241
2,2022,7,10,187,5104.95,2971.737543579795
5,2023,6,10,0,5126.76,2479.3083578496517
2,2022,6,10,44,5126.76,2510.5532751574574
6,2023,6,10,102,5136.53,2464.387355761668
2,2023,6,10,8,5136.53,2495.20406270901
4,2022,6,10,0,5136.53,2503.510923046262
1,2023,11,10,0,5138.99,4873.1374711514945
11,2022,15,10,0,5140.66,6733.682420124969
7,2022,7,0,126,5142.69,3225.9485585847942
8,2023,7,0,6,5142.69,3212.778083096935
10,2022,7,0,0,5142.69,3220.901075272377
12,2023,7,0,0,5142.69,3191.1547842402215
12,2022,7,0,0,5142.69,3209.8136236013015
1,2022,7,0,190,5142.69,3253.327132420003
9,2022,7,0,36,5142.69,3223.1351741952894
5,2023,7,0,0,5142.69,3229.9608650889786
6,2023,7,0,0,5142.69,3224.417139253448
8,2023,7,0,0,5142.69,3213.3296875823726
7,2022,7,0,88,5142.69,3229.4420536592297
12,2022,7,0,0,5142.69,3209.8136236013015
9,2022,7,0,39,5142.69,3222.859371952567
2,2023,7,0,0,5142.69,3246.592042595592
5,2022,7,0,33,5142.69,3245.5858797801484
4,2022,7,0,49,5142.69,3249.6586603211836
1,2022,7,0,0,5142.69,3270.7946077922097
3,2023,7,0,10,5142.69,3240.128975950989
7,2023,7,0,0,5142.69,3218.8734134179103
10,2023,7,0,0,5142.69,3202.242235911297
10,2023,7,0,168,5142.69,3186.7973103190307
8,2022,7,0,0,5142.69,3231.9885269434526
4,2022,7,0,33,5142.69,3251.129605615686
2,2022,8,20,0,5185.98,3186.9383934538273
5,2023,10,0,51,5190.9,4648.2647529385795
6,2023,10,0,188,5190.9,4630.1260580188755
7,2023,10,0,0,5190.9,4641.865939393727
11,2023,6,0,77,5205.06,2715.2887438540274
8,2022,6,0,0,5205.06,2757.6576849515113
9,2022,6,0,0,5205.06,2752.1139591159736
8,2023,6,0,161,5205.06,2724.1974585645075
2,2023,6,0,0,5205.06,2772.2612006036507
5,2022,6,0,24,5205.06,2772.0824445163744
8,2022,6,0,14,5205.06,2756.370607818826
3,2023,6,0,0,5205.06,2766.717474768113
4,2023,6,0,0,5205.06,2761.173748932575
7,2023,6,0,157,5205.06,2730.108920723673
4,2022,6,0,0,5205.06,2779.832588293655
9,2023,6,0,0,5205.06,2733.4551197548935
6,2022,6,0,172,5205.06,2752.932474706693
9,2023,6,0,0,5205.06,2733.4551197548935
3,2023,6,0,0,5205.06,2766.717474768113
7,2023,6,0,0,5205.06,2744.542571425969
5,2023,6,0,0,5205.06,2755.6300230970446
3,2023,6,0,140,5205.06,2753.8467034412242
9,2023,6,0,36,5205.06,2730.145492842268
10,2023,6,0,0,5205.06,2727.9113939193558
8,2023,6,0,0,5205.06,2738.9988455904313
5,2022,6,0,74,5205.06,2767.4857404710565
4,2023,6,0,151,5205.06,2747.2917027157164
7,2022,6,0,183,5205.06,2746.3774739811925
1,2022,6,0,0,5205.06,2796.4637658002684
8,2023,6,10,181,5216.29,2446.037111698992
8,2023,6,10,6,5216.29,2462.125575857601
9,2023,14,0,61,5217.8,6522.493876755128
10,2022,14,0,57,5217.8,6535.976726604298
11,2022,14,0,0,5217.8,6535.673243380421
9,2023,9,5,104,5228.07,4008.725668692765
1,2022,7,5,81,5235.68,3125.1871146151025
5,2022,6,10,0,5239.13,2497.9671972107317
4,2022,6,10,0,5239.13,2503.510923046262
4,2023,6,10,67,5239.13,2478.6925002644566
11,2022,12,0,116,5251.56,5576.347206011404
9,2023,12,0,32,5251.56,5576.498281117532
1,2023,7,10,0,5254.96,2975.8141031837367
3,2023,9,15,0,5258.53,3775.2275028728473
10,2022,9,15,175,5258.53,3738.991797226561
4,2023,9,5,0,5264.49,4046.0054422847024
12,2022,9,20,99,5289.62,3596.7305030806674
7,2022,10,0,168,5295.1,4645.0798531625405
10,2023,10,0,0,5295.1,4625.234761887121
10,2022,10,0,120,5295.1,4632.861511539435
11,2023,10,0,85,5295.1,4611.876639174545
8,2022,10,0,0,5295.1,4654.981052919269
4,2022,10,0,0,5295.1,4677.15595626142
6,2022,10,0,153,5295.1,4652.002590211676
3,2023,7,20,183,5326.78,2671.5810494594116
5,2022,14,0,0,5331.06,6568.935598393644
12,2023,12,0,38,5349.0,5559.315499125485
8,2022,12,0,168,5349.0,5588.197811310885
4,2022,8,15,36,5353.78,3310.702147493823
4,2023,8,15,0,5353.78,3295.352935045368
9,2022,9,0,148,5368.41,4161.500241117661
9,2022,9,0,176,5368.41,4158.926086852283
9,2023,9,0,0,5368.41,4156.44764573071
11,2022,9,0,0,5368.41,4164.019033420722
7,2023,9,0,0,5368.41,4167.535097401786
9,2022,9,0,0,5368.41,4175.106485091797
2,2022,9,0,0,5368.41,4213.9125659405545
9,2023,9,0,0,5368.41,4156.44764573071
1,2022,9,0,150,5368.41,4205.666179640139
8,2022,9,0,61,5368.41,4175.04223199204
9,2022,9,0,179,5368.41,4158.650284609561
9,2023,11,20,0,5380.94,4552.465999219807
12,2023,18,0,0,5385.96,8408.794046151565
2,2023,7,5,0,5388.56,3108.4312099718954
12,2023,8,5,37,5403.52,3523.9232326149286
4,2022,7,20,32,5409.49,2698.5782092018053
3,2022,6,5,147,5411.58,2633.701171612265
10,2023,10,10,43,5424.03,4344.959931160753
3,2022,9,0,0,5424.03,4208.368840105017
7,2023,9,0,0,5424.03,4167.535097401786
2,2023,9,0,0,5424.03,4195.2537265794745
4,2022,9,0,0,5424.03,4202.825114269479
2,2023,9,0,0,5424.03,4195.2537265794745
11,2022,9,0,0,5424.03,4164.019033420722
4,2023,9,0,0,5424.03,4184.166274908399
1,2022,9,0,78,5424.03,4212.285433465397
6,2023,9,0,0,5424.03,4173.078823237323
12,2022,7,20,0,5433.18,2657.1702931065156
10,2023,7,20,0,5433.18,2649.598905416511
5,2022,9,15,0,5439.07,3782.7988905628517
10,2022,9,0,0,5445.9,4169.56275925626
8,2023,9,0,0,5445.9,4161.991371566248
5,2022,9,0,161,5445.9,4182.480001408017
10,2023,9,0,0,5445.9,4150.90391989518
10,2022,9,0,59,5445.9,4164.138648482789
8,2023,9,0,0,5445.9,4161.991371566248
5,2023,9,0,105,5445.9,4168.969470577693
9,2023,9,0,0,5445.9,4156.44764573071
3,2022,7,10,0,5465.31,2983.385490873741
8,2023,10,20,12,5499.12,4082.575674092528
11,2022,8,0,151,5499.12,3675.806145211922
9,2022,10,20,152,5499.12,4082.8200162911817
8,2022,10,20,68,5499.12,4096.086204922853
2,2023,8,0,5,5499.12,3720.4632141830007
5,2022,10,20,18,5499.12,4117.314086474784
5,2022,9,0,130,5503.23,4185.329957916118
7,2023,9,0,0,5503.23,4167.535097401786
3,2023,9,0,0,5503.23,4189.710000743937
6,2022,9,0,146,5503.23,4178.315286786077
7,2022,9,0,180,5503.23,4169.645802199724
4,2023,9,0,131,5503.23,4172.12291030967
9,2023,9,0,26,5503.23,4154.057359627142
9,2022,9,0,18,5503.23,4173.451671635485
6,2023,9,0,0,5503.23,4173.078823237323
4,2023,9,0,0,5503.23,4184.166274908399
12,2022,9,0,141,5503.23,4145.51260217739
3,2023,9,0,52,5503.23,4184.929428536809
4,2023,9,0,0,5503.23,4184.166274908399
9,2022,6,5,174,5506.09,2597.956596414573
12,2023,13,20,149,5506.9,5470.798327642031
4,2022,7,0,126,5511.24,3242.5797360914003
10,2023,7,0,0,5511.24,3202.242235911297
8,2023,7,0,191,5511.24,3195.770278129261
8,2023,7,0,57,5511.24,3208.089444970712
5,2023,7,0,189,5511.24,3212.585323797677
3,2022,7,0,0,5511.24,3259.707156121134
5,2022,7,0,0,5511.24,3248.6197044500586
4,2023,7,0,0,5511.24,3235.5045909245164
5,2023,7,0,17,5511.24,3228.397985713571
5,2022,7,0,128,5511.24,3236.852142094045
5,2022,6,5,130,5530.2,2624.1765993166046
5,2022,6,5,0,5530.2,2636.128029834428
1,2023,11,5,181,5533.38,4994.658235131148
12,2022,12,0,91,5538.12,5573.101832198528
4,2022,9,0,0,5541.57,4202.825114269479
7,2022,9,0,173,5541.57,4170.289340766067
6,2023,9,0,0,5541.57,4173.078823237323
6,2022,9,0,0,5541.57,4191.737662598403
5,2022,9,0,0,5541.57,4197.281388433941
7,2022,9,0,160,5541.57,4171.484483817854
9,2022,9,0,0,5541.57,4175.106485091797
4,2022,9,0,0,5541.57,4202.825114269479
9,2022,9,0,4,5541.57,4174.73874876817
5,2022,9,0,96,5541.57,4188.455716666933
3,2023,7,5,0,5546.9,3102.8874841363577
12,2022,7,5,0,5546.9,3071.652790977605
1,2023,7,5,73,5546.9,3107.26374790127
12,2022,8,20,0,5552.06,3131.501135098457
9,2023,9,10,82,5567.86,3872.587385848994
5,2023,9,15,51,5620.23,3759.4514130755488
5,2023,7,15,0,5648.93,2815.478367217889
12,2023,7,15,189,5659.7,2759.2967450778306
9,2023,7,15,77,5659.7,2786.224539645955
3,2022,9,20,111,5668.7,3645.520826629625
1,2023,9,20,29,5668.7,3645.4880335739435
7,2023,7,0,104,5672.17,3209.3122690036544
5,2022,7,0,173,5672.17,3232.7151084532597
2,2022,7,0,0,5672.17,3265.250881956672
4,2023,7,0,60,5672.17,3229.9885460701335
7,2023,7,0,193,5672.17,3201.1301358029887
12,2022,7,0,0,5672.17,3209.8136236013015
4,2022,7,0,0,5672.17,3254.1634302855964
11,2022,7,0,71,5672.17,3208.8300296924863
11,2023,7,0,114,5672.17,3186.2180248524382
9,2023,7,0,36,5672.17,3204.4763348342094
9,2023,7,0,195,5672.17,3189.8588159700957
8,2022,7,0,71,5672.17,3225.4612071990996
8,2022,7,0,0,5672.17,3231.9885269434526
11,2022,7,0,0,5672.17,3215.3573494368393
4,2023,7,0,0,5672.17,3235.5045909245164
4,2022,7,0,0,5672.17,3254.1634302855964
11,2023,19,0,0,5685.18,8888.66861397904
5,2023,8,0,37,5687.92,3700.890146087382
11,2023,8,0,0,5687.92,3671.0293520677005
6,2023,8,0,167,5687.92,3683.394989734021
10,2022,10,20,0,5687.92,4091.2502707534077
12,2023,8,0,0,5687.92,3665.4856262321628
2,2022,8,0,159,5687.92,3724.964205084507
